"ano","mes","sigla_uf","saldo_movimentacao","id_municipio","cnae_2_secao","categoria","cnae_2_subclasse","cbo_2002","grau_instrucao","sexo","salario_mensal","indicador_trabalho_intermitente","indicador_trabalho_parcial","data","regiao"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Afretador","Superior Completo","Mulher",13728,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Primeiro oficial de máquinas da marinha mercante","Superior Completo","Mulher",17683.95,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Oficial de quarto de navegação da marinha mercante","Superior Completo","Mulher",5199.33,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Supervisor de operações portuárias","Superior Completo","Mulher",7440,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Moço de convés (marítimo e fluviário)","Médio Completo","Homem",1347.42,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Moço de máquinas (marítimo e fluviário)","Médio Completo","Homem",4971.57,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Marinheiro de máquinas","Médio Completo","Homem",2108,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Amarrador e desamarrado de embarcações","Médio Completo","Homem",1670.14,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Segundo oficial de máquinas da marinha mercante","Superior Incompleto","Homem",4157.78,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Oficial de quarto de navegação da marinha mercante","Especialização","Mulher",6147.28,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Moço de convés (marítimo e fluviário)","Médio Completo","Homem",4617.62,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Assistente administrativo","Superior Completo","Homem",2776.52,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Eletricista de bordo","Superior Completo","Homem",3887.2,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",4829.8,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Marinheiro de máquinas","Médio Completo","Homem",1594.2,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Segundo oficial de máquinas da marinha mercante","Superior Completo","Homem",6147.28,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Moço de convés (marítimo e fluviário)","Superior Completo","Homem",1326.36,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Taifeiro (exceto militares)","Médio Completo","Homem",4829.8,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Assistente administrativo","Médio Completo","Homem",3000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Analista de pesquisa de mercado","Superior Completo","Mulher",6000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Condutor de máquinas","Médio Completo","Homem",2920.3,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Supervisor de manutenção eletromecânica","Especialização","Homem",32520.8,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Oficial de quarto de navegação da marinha mercante","Superior Completo","Mulher",4185.45,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Cozinheiro de embarcações","5ª Completo Fundamental","Homem",2541.51,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Moço de convés (marítimo e fluviário)","Médio Completo","Homem",1865.88,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Moço de máquinas (marítimo e fluviário)","Médio Completo","Homem",4971.57,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Cozinheiro de embarcações","Médio Completo","Homem",4829.8,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Moço de convés (marítimo e fluviário)","Superior Completo","Homem",1781.95,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Oficial de quarto de navegação da marinha mercante","Superior Completo","Homem",4494.61,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Cozinheiro de embarcações","Médio Completo","Homem",4059.76,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Oficial superior de máquinas da marinha mercante","Superior Completo","Homem",19155.4,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Assistente administrativo","Superior Completo","Homem",3331.82,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Moço de máquinas (marítimo e fluviário)","Médio Completo","Homem",1347.42,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Oficial de quarto de navegação da marinha mercante","Superior Completo","Homem",10727,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Oficial de quarto de navegação da marinha mercante","Médio Completo","Mulher",6147.28,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Segundo oficial de máquinas da marinha mercante","Médio Completo","Homem",5870.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Oficial de quarto de navegação da marinha mercante","Superior Completo","Homem",7455.96,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Segundo oficial de máquinas da marinha mercante","Superior Completo","Homem",10727.05,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",2201.69,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de cabotagem - carga","Moço de convés (marítimo e fluviário)","Médio Completo","Homem",4617.62,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Oficial de quarto de navegação da marinha mercante","Superior Completo","Mulher",10727,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Moço de convés (marítimo e fluviário)","Médio Completo","Homem",1326.36,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Segundo oficial de máquinas da marinha mercante","Médio Completo","Mulher",4157.78,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de cabotagem - carga","Cozinheiro de embarcações","Superior Completo","Homem",1851.47,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de longo curso - carga","Comandante da marinha mercante","Superior Completo","Homem",5440.89,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de longo curso - carga","Marinheiro de máquinas","Médio Completo","Homem",1276.11,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de longo curso - carga","Primeiro oficial de máquinas da marinha mercante","Superior Completo","Homem",3195.02,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de longo curso - carga","Eletricista de bordo","Médio Completo","Homem",1917.74,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de longo curso - carga","Primeiro oficial de máquinas da marinha mercante","Superior Completo","Homem",3195.02,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de longo curso - carga","Eletricista de bordo","Médio Completo","Mulher",1917.74,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de longo curso - carga","Taifeiro (exceto militares)","Médio Completo","Homem",1276.11,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de longo curso - carga","Comandante da marinha mercante","Superior Completo","Homem",3971.6,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de longo curso - carga","Condutor de máquinas","Médio Completo","Homem",1917.74,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de longo curso - carga","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",1983.7,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de longo curso - carga","Marinheiro de máquinas","Médio Completo","Homem",1276.11,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Transporte marítimo de longo curso - carga","Marinheiro de convés (marítimo e fluviário)","Superior Incompleto","Homem",1276.11,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Transporte marítimo de longo curso - carga","Cozinheiro de embarcações","Médio Completo","Homem",1276.11,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Moço de convés (marítimo e fluviário)","Médio Completo","Homem",5915.07,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Segundo oficial de máquinas da marinha mercante","Superior Completo","Homem",7488.3,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Oficial de quarto de navegação da marinha mercante","Especialização","Homem",8112.45,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Imediato da marinha mercante","Superior Completo","Homem",8810.06,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Gerente administrativo","Superior Completo","Homem",35000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Engenheiro de produção","Superior Completo","Mulher",16250,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Auxiliar de logistica","Médio Completo","Homem",1700,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Moço de convés (marítimo e fluviário)","Médio Completo","Homem",1997.38,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Soldador","Superior Completo","Homem",3320.48,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Supervisor de manutenção de máquinas operatrizes e de usinagem","Superior Completo","Homem",5600,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Auxiliar de serviços jurídicos","Superior Completo","Mulher",3500,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Contador","Superior Completo","Homem",5700,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Trabalhador portuário de capatazia","Médio Completo","Homem",2116,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Assistente administrativo","Superior Incompleto","Mulher",5300,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",2382,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Médico do trabalho","Especialização","Homem",15533.89,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Oficial superior de máquinas da marinha mercante","Superior Completo","Homem",10612.6,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Condutor de máquinas","Médio Completo","Homem",1846.18,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Moço de convés (marítimo e fluviário)","Médio Completo","Homem",4822.7,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Analista financeiro (instituições financeiras)","Especialização","Homem",6000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Cozinheiro geral","Médio Completo","Homem",2452.67,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Chefe de serviço de transporte rodoviário (passageiros e cargas)","Médio Completo","Homem",7500,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Taifeiro (exceto militares)","Médio Completo","Homem",1836.81,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Operador de estação de bombeamento","Médio Completo","Homem",1866.68,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Primeiro oficial de máquinas da marinha mercante","Superior Completo","Homem",9655.26,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Primeiro oficial de máquinas da marinha mercante","Especialização","Homem",10133.67,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Controlador de entrada e saída","Superior Completo","Mulher",4545,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Gerente financeiro","Especialização","Homem",9000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Controlador de entrada e saída","Superior Completo","Mulher",4545,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","103","Navegação de apoio marítimo","Auxiliar de escritório","Médio Incompleto","Homem",663.39,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Operador de guindaste móvel","Médio Completo","Homem",3600,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Gestor em segurança","Doutorado","Homem",27000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de máquinas","Médio Completo","Homem",6327.98,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","103","Navegação de apoio marítimo","Assistente administrativo","Médio Completo","Mulher",700,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de máquinas","Médio Completo","Homem",2382,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Controlador de entrada e saída","Superior Completo","Mulher",4545,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Caldeireiro (chapas de ferro e aço)","Médio Incompleto","Homem",2200,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Mulher",1683.89,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Gerente de recursos humanos","Especialização","Mulher",7400,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Auxiliar de escritório","Médio Completo","Homem",2000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Assistente administrativo","Superior Completo","Mulher",6000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Oficial de quarto de navegação da marinha mercante","Superior Completo","Homem",6533.1,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Assistente administrativo","Médio Completo","Homem",2500,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Segundo oficial de máquinas da marinha mercante","Médio Completo","Homem",9410.79,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Engenheiro de produção","Superior Completo","Homem",12504.4,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Oxicortador a mão e a  máquina","Médio Completo","Homem",3177.5,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Oficial de quarto de navegação da marinha mercante","Superior Completo","Homem",6846.5,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Faxineiro","Até 5ª Incompleto","Mulher",1254.48,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Moço de convés (marítimo e fluviário)","Médio Completo","Homem",5915.07,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Assistente administrativo","Superior Incompleto","Mulher",2223.12,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Taifeiro (exceto militares)","Médio Completo","Homem",1625.18,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","103","Navegação de apoio marítimo","Auxiliar de escritório","Médio Incompleto","Homem",663.39,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Cozinheiro de embarcações","Médio Completo","Mulher",3116.02,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Cozinheiro geral","Superior Incompleto","Homem",2452.67,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Moço de convés (marítimo e fluviário)","Médio Completo","Homem",5915.07,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Primeiro oficial de máquinas da marinha mercante","Superior Completo","Homem",10133.67,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de convés (marítimo e fluviário)","Superior Completo","Homem",2382,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Oficial de quarto de navegação da marinha mercante","Superior Completo","Homem",6846.5,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",1767.01,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Cozinheiro geral","Médio Completo","Homem",2143,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Mecânico de manutenção de máquinas, em geral","Médio Completo","Homem",3804.41,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Taifeiro (exceto militares)","Superior Completo","Homem",1625.18,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Taifeiro (exceto militares)","Médio Completo","Homem",1836.81,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Enfermeiro de bordo","Médio Completo","Homem",3911.64,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","103","Navegação de apoio marítimo","Auxiliar de escritório","Superior Incompleto","Mulher",800,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","103","Navegação de apoio marítimo","Auxiliar de escritório","Médio Incompleto","Mulher",663.39,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",2382,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Comprador","Especialização","Homem",8159.57,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",2382,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Imediato da marinha mercante","Médio Completo","Homem",8003.09,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de máquinas","Médio Completo","Homem",2382,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Engenheiro de produção","Especialização","Homem",14560,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Mestre de cabotagem","Médio Completo","Homem",2569.55,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Operador de guindaste móvel","Médio Completo","Homem",3600,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Marinheiro de máquinas","Médio Completo","Homem",1625.18,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Superintendente técnico no transporte aquaviário","Especialização","Homem",30000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Gerente de compras","Superior Completo","Homem",11232,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Primeiro oficial de máquinas da marinha mercante","Médio Completo","Homem",7675.67,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Gerente financeiro","Mestrado","Homem",23000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Imediato da marinha mercante","Superior Completo","Homem",8810.06,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Marinheiro de máquinas","Superior Completo","Homem",1853,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Segundo oficial de máquinas da marinha mercante","Superior Completo","Homem",7488.3,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",2382,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",2382,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","103","Navegação de apoio marítimo","Auxiliar de escritório","Médio Incompleto","Homem",663.39,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Cozinheiro geral","Médio Completo","Homem",2143,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Desligados","3304557","H","101","Navegação de apoio marítimo","Supervisor de manutenção de bombas, motores, compressores e equipamentos de transmissão","Superior Completo","Homem",10531.11,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Eletricista de instalações (veículos automotores e máquinas operatrizes, exceto aeronaves e embarcações)","Superior Completo","Homem",2700,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Comandante da marinha mercante","Superior Completo","Homem",11070.89,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Trabalhador da manutenção de edificações","Médio Completo","Homem",1412,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Marinheiro de máquinas","Médio Completo","Homem",6468.28,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"RJ","Admitidos","3304557","H","101","Navegação de apoio marítimo","Analista de recursos humanos","Superior Completo","Mulher",4545,"Nao","Nao",2024-10-01,"Sudeste"
